element_number, cg_x, cg_y, cg_z, element_state, sensitivity_number, FI_max
2620, 19.000000000000004, 3.0000000000000004, 7.000000000000001, 1, 0.0003478719125, 0
2621, 21.000000000000004, 3.0000000000000004, 7.000000000000001, 1, 0.0003202305, 0
2622, 23.0, 3.0000000000000004, 7.000000000000001, 1, 0.000302696175, 0
2623, 25.000000000000004, 3.0000000000000004, 7.000000000000001, 1, 0.0003370184125, 0
2624, 26.999999999999996, 3.0000000000000004, 7.000000000000001, 1, 0.00032585938750000004, 0
2625, 29.0, 3.0000000000000004, 7.000000000000001, 1, 9.600866499999999e-05, 0
2626, 31.000000000000004, 3.0000000000000004, 7.000000000000001, 1, 2.427576625e-05, 0
2627, 33.0, 3.0000000000000004, 7.000000000000001, 1, 1.498319625e-05, 0
2628, 35.00000000000001, 3.0000000000000004, 7.000000000000001, 1, 2.749779e-05, 0
2631, 5.0, 5.000000000000001, 7.000000000000001, 1, 0.000491741375, 0
2632, 7.000000000000001, 5.000000000000001, 7.000000000000001, 1, 0.0005037651749999999, 0
2633, 9.0, 5.000000000000001, 7.000000000000001, 1, 0.0012515497125, 0
2634, 11.000000000000002, 5.000000000000001, 7.000000000000001, 1, 0.0005005072625, 0
2635, 13.0, 5.000000000000001, 7.000000000000001, 1, 0.000537333925, 0
2636, 15.0, 5.000000000000001, 7.000000000000001, 1, 0.0006091860625, 0
2637, 17.000000000000004, 5.000000000000001, 7.000000000000001, 1, 0.0006461769625, 0
2638, 19.000000000000004, 5.000000000000001, 7.000000000000001, 1, 0.0006526481375, 0
2639, 21.000000000000004, 5.000000000000001, 7.000000000000001, 1, 0.0006253223875000001, 0
2640, 23.0, 5.000000000000001, 7.000000000000001, 1, 0.00055733645, 0
2641, 25.000000000000004, 5.000000000000001, 7.000000000000001, 1, 0.0004868289125, 0
2642, 26.999999999999996, 5.000000000000001, 7.000000000000001, 1, 0.0006991520750000001, 0
2643, 29.0, 5.000000000000001, 7.000000000000001, 1, 0.00022061722500000001, 0
2644, 31.000000000000004, 5.000000000000001, 7.000000000000001, 1, 0.00011998440000000001, 0
2645, 33.0, 5.000000000000001, 7.000000000000001, 1, 3.296506125e-05, 0
2646, 35.00000000000001, 5.000000000000001, 7.000000000000001, 1, 1.5515968125e-05, 0
2647, 1.0000000000000002, 7.000000000000001, 7.000000000000001, 1, 1.0981342e-05, 0
2648, 3.0, 7.000000000000001, 7.000000000000001, 1, 0.00016517601125000001, 0
